Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Water availability, human health')",aelgp252nwxj2240tdpwng1ip8qioo1y,6.809719758185118e-05,OIL_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Water scarcity')",aelgp252nwxj2240tdpwng1ip8qioo1y,25.925150084626512,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, terrestrial ecosystem')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.0013845187125378952,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Total human health')",aelgp252nwxj2240tdpwng1ip8qioo1y,0.0005240778716241291,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Total ecosystem quality')",aelgp252nwxj2240tdpwng1ip8qioo1y,67.14961761922832,OIL_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, long term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,30.009601185439152,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Climate change, ecosystem quality, short term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,9.363272689852707,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, long term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.00013661442394176436,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Climate change, human health, short term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,4.327220366779073e-05,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Climate change, long term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,48.99864254961854,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Climate change, short term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,51.93720464184108,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine acidification, long term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,7.214480715633515,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine acidification, short term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.7836459520733172,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Photochemical oxidant formation')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.2367300137060482,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Photochemical oxidant formation')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,9.270974202782861e-09,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater ecotoxicity')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,16397.555889272615,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater ecotoxicity, short term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,1.5412216406366694,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Human toxicity cancer')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,2.2744863224426467e-05,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity cancer, short term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.00025979601965995494,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Human toxicity non-cancer')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,2.229823094611575e-05,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity non-cancer, short term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,9.612742366964687e-06,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater ecotoxicity, long term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,7.6613342188786095,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity cancer, long term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,1.7699053033260629e-06,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Human toxicity non-cancer, long term')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,5.059248158002326e-05,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Marine eutrophication')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.008694420453571125,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Marine eutrophication')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.0760761790023435,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Ozone layer depletion')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,3.877181353685447e-06,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Ozone layer depletion')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,9.486961888211489e-09,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Fossil and nuclear energy use')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,693.4275713468799,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Mineral resources use')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,16.522901966272396,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater acidification')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.160260469614084,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater acidification')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.3670592255263891,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Particulate matter formation')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.0373863668357816,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Particulate matter formation')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,4.486364158301783e-05,WOOD_Stove,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Terrestrial acidification')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,0.17057914116782397,WOOD_Stove,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Terrestrial acidification')",1p4gs3uceb9xjoo2zstvbq3b7euilpbu,2.448714669342112,WOOD_Stove,Construction
